GERMANY;GPS 250 Weyhe 2021 - Herren Ü40;GPS-250;M40;12.06.2021;;;PoolA;Gold;2;;;Hafer;Andreas;Nassner;Malte;Schwarz;Alexander;Brokoriow;Danny;2;7;5;7;5;;;;;;
GERMANY;GPS 250 Weyhe 2021 - Herren Ü40;GPS-250;M40;12.06.2021;;;PoolA;Gold;2;;;Schwarz;Alexander;Brokoriow;Danny;Hirschleber;Rolf;Ziegert;Björn;2;6;2;6;1;;;;;;
GERMANY;GPS 250 Weyhe 2021 - Herren Ü40;GPS-250;M40;12.06.2021;;;PoolA;Gold;2;;;Hafer;Andreas;Nassner;Malte;Brunotte;Jörg;Wellmer;Björn;2;6;0;6;1;;;;;;
GERMANY;GPS 250 Weyhe 2021 - Herren Ü40;GPS-250;M40;12.06.2021;;;PoolB;Gold;2;;;Retzlaff;Dirk;Baumann;Karsten;Meier-Klages;Michael;Trinks;Harald;2;6;0;6;2;;;;;;
GERMANY;GPS 250 Weyhe 2021 - Herren Ü40;GPS-250;M40;12.06.2021;;;PoolB;Gold;2;;;Plaumann;Sven;Ortega;Javier;Vonderwall;Frank;Dos Santos Silva;Sergio Paulo;2;6;0;7;5;;;;;;
GERMANY;GPS 250 Weyhe 2021 - Herren Ü40;GPS-250;M40;12.06.2021;;;PoolB;Gold;2;;;Plaumann;Sven;Ortega;Javier;Retzlaff;Dirk;Baumann;Karsten;2;6;3;6;0;;;;;;
GERMANY;GPS 250 Weyhe 2021 - Herren Ü40;GPS-250;M40;12.06.2021;;;PoolB;Gold;2;;;Vonderwall;Frank;Dos Santos Silva;Sergio Paulo;Meier-Klages;Michael;Trinks;Harald;2;6;4;6;0;;;;;;
GERMANY;GPS 250 Weyhe 2021 - Herren Ü40;GPS-250;M40;12.06.2021;;;PoolB;Gold;2;;;Vonderwall;Frank;Dos Santos Silva;Sergio Paulo;Retzlaff;Dirk;Baumann;Karsten;2;6;4;6;4;;;;;;
GERMANY;GPS 250 Weyhe 2021 - Herren Ü40;GPS-250;M40;12.06.2021;;;PoolB;Gold;2;;;Plaumann;Sven;Ortega;Javier;Meier-Klages;Michael;Trinks;Harald;2;6;0;6;2;;;;;;
GERMANY;GPS 250 Weyhe 2021 - Herren Ü40;GPS-250;M40;12.06.2021;;;KO1;Gold;2;;;Hafer;Andreas;Nassner;Malte;Schwarz;Alexander;Brokoriow;Danny;2;6;1;6;4;;;;;;
GERMANY;GPS 250 Weyhe 2021 - Herren Ü40;GPS-250;M40;12.06.2021;;;KO2;Gold;2;;;Hafer;Andreas;Nassner;Malte;Vonderwall;Frank;Dos Santos Silva;Sergio Paulo;2;6;0;6;0;;;;;;
GERMANY;GPS 250 Weyhe 2021 - Herren Ü40;GPS-250;M40;12.06.2021;;;KO2;Gold;2;;;Schwarz;Alexander;Brokoriow;Danny;Plaumann;Sven;Ortega;Javier;2;6;0;6;3;;;;;;
GERMANY;GPS 250 Weyhe 2021 - Herren Ü40;GPS-250;M40;12.06.2021;;;POS3;Gold;2;;;Plaumann;Sven;Ortega;Javier;Vonderwall;Frank;Dos Santos Silva;Sergio Paulo;2;6;0;6;3;;;;;;
GERMANY;GPS 250 Weyhe 2021 - Herren Ü40;GPS-250;M40;12.06.2021;;;POS5;Gold;2;;;Hirschleber;Rolf;Ziegert;Björn;Retzlaff;Dirk;Baumann;Karsten;2;7;5;6;3;;;;;;
GERMANY;GPS 250 Weyhe 2021 - Herren Ü40;GPS-250;M40;12.06.2021;;;POS7;Gold;2;;;Brunotte;Jörg;Wellmer;Björn;Meier-Klages;Michael;Trinks;Harald;2;6;2;6;0;;;;;;
