NPB-100-HK;WO;24.02.2019;;;KO1;Gold;2;Milou;Ettekoven;Marcella;Koek;Karlien;Bijlsma;Hester;Witvoet;2;6;0;6;2;;
NPB-100-Mix;XO;24.02.2019;;;PoolA;Gold;3;Rob;van Kemenade;Mark;Brands;Gerrit;van Beusekom;Rene;Houweling;2;1;6;3;6;;
NPB-100-Mix;XO;24.02.2019;;;PoolA;Gold;3;Petra;van den Brink;Eric;de Lange;Gerrit;van Beusekom;Rene;Houweling;2;0;0;6;0;;
NPB-100-Mix;XO;24.02.2019;;;PoolA;Gold;3;Petra;van den Brink;Eric;de Lange;Rob;van Kemenade;Mark;Brands;2;6;4;6;3;;
NPB-100-Mix;XO;24.02.2019;;;PoolB;Gold;3;Mees;Heek;Jaap;Vos;Gert-Jan;Prins;Marco;Kalshoven;2;7;5;6;1;;
NPB-100-Mix;XO;24.02.2019;;;PoolB;Gold;3;Harold;Gerard;Mauke;Pool;Mees;Heek;Jaap;Vos;2;0;6;4;6;;
NPB-100-Mix;XO;24.02.2019;;;PoolB;Gold;3;Gert-Jan;Prins;Marco;Kalshoven;Harold;Gerard;Mauke;Pool;2;6;0;6;0;;
NPB-100-Mix;XO;24.02.2019;;;PoolC;Gold;3;Karlien;Bijlsma;Dirk;Lechner;Haijo;Dodde;Bert;Keek;2;6;1;6;2;;
NPB-100-Mix;XO;24.02.2019;;;PoolC;Gold;3;Jasper;van Gosen;Chris;Manasse;Haijo;Dodde;Bert;Keek;2;6;3;0;6;6;10
NPB-100-Mix;XO;24.02.2019;;;PoolC;Gold;3;Jasper;van Gosen;Chris;Manasse;Karlien;Bijlsma;Dirk;Lechner;2;1;6;2;6;;
NPB-100-Mix;XO;24.02.2019;;;PoolD;Gold;3;Erwin;de Boerdere;Henk;Geer;Henk;van de Beek;Aart;Verhoef;2;6;0;6;3;;
NPB-100-Mix;XO;24.02.2019;;;PoolD;Gold;3;Femke;Fennema;Tycho;Vergeer;Erwin;de Boerdere;Henk;Geer;2;0;6;3;6;;
NPB-100-Mix;XO;24.02.2019;;;PoolD;Gold;3;Femke;Fennema;Tycho;Vergeer;Henk;van de Beek;Aart;Verhoef;2;6;3;3;6;6;10
