GERMANY;Berliner Open 2016 - Damen;GPS-WOMEN;WO;08.05.2016;;;PoolA;Gold;5;;;Ledesma;Paula Lucía;Frowein;Ana;Castillo;Tracy;Langerbein;Caroline;2;2;6;2;6;;;;;;
GERMANY;Berliner Open 2016 - Damen;GPS-WOMEN;WO;08.05.2016;;;PoolA;Gold;5;;;Ledesma;Paula Lucía;Frowein;Ana;Pielot;Cora;Schmidt;Sabine;2;6;2;6;1;;;;;;
GERMANY;Berliner Open 2016 - Damen;GPS-WOMEN;WO;08.05.2016;;;PoolA;Gold;5;;;Castillo;Tracy;Langerbein;Caroline;Pielot;Cora;Schmidt;Sabine;2;6;0;6;1;;;;;;
GERMANY;Frankfurter Open 2016;GPS-500;MO;22.05.2016;;;PoolA;Gold;3;;;Lingen;Daniel;Nowicki;Darek;Schulz;Colin;Grosso;Marcelo;2;6;2;6;3;;;;;;
GERMANY;Frankfurter Open 2016;GPS-500;MO;22.05.2016;;;PoolA;Gold;3;;;Lingen;Daniel;Nowicki;Darek;Bermúdez Peña;José;Gallardo;Julio;2;6;2;6;2;;;;;;
GERMANY;Frankfurter Open 2016;GPS-500;MO;22.05.2016;;;PoolA;Gold;3;;;Schulz;Colin;Grosso;Marcelo;Bermúdez Peña;José;Gallardo;Julio;2;6;3;6;4;;;;;;
GERMANY;Frankfurter Open 2016;GPS-500;MO;22.05.2016;;;PoolB;Gold;3;;;Medrano;Antonio;Gutiérrez Soria;Ignacio;Esteban Ramos;Roberto;Gual;Alejandro;2;6;2;6;3;;;;;;
GERMANY;Frankfurter Open 2016;GPS-500;MO;22.05.2016;;;PoolB;Gold;3;;;Medrano;Antonio;Gutiérrez Soria;Ignacio;Salinas;Eduardo;Riquelme;Miguel;2;7;6;6;3;;;;;;
GERMANY;Frankfurter Open 2016;GPS-500;MO;22.05.2016;;;PoolB;Gold;3;;;Esteban Ramos;Roberto;Gual;Alejandro;Salinas;Eduardo;Riquelme;Miguel;2;2;6;3;6;;;;;;
GERMANY;Frankfurter Open 2016;GPS-500;MO;22.05.2016;;;PoolC;Gold;3;;;González Serrano;Francisco;Corral;Francisco;Deters;Jannik;Schaafstall;Benjamin;2;3;6;4;6;;;;;;
