I Kölner Open 2019 - Herren B;GPS-250;MO;19/05/2019;;;KO4;Gold;2;Tittmann;Christian;Valdés;Juan;Bott;Frederick;Gutiérrez Soria;Ignacio;2;3;6;1;6;;
I Kölner Open 2019 - Herren B;GPS-250;MO;19/05/2019;;;KO4;Gold;2;Bierschel;Ingo;Holzmüller;André;Goth;Tobias;Hinojal;Facundo;2;7;5;6;7;0;1
I Kölner Open 2019 - Herren B;GPS-250;MO;19/05/2019;;;KO4;Gold;2;Thavisin;Ben;Schaafstall;Benjamin;Lahaye;Nicolás;Merkes;Stefan;2;6;4;6;2;;
I Kölner Open 2019 - Herren B;GPS-250;MO;19/05/2019;;;KO4;Gold;2;Schönborn;Ben;Stemmer;Franz;Drerup;Matthias;Hennet;Marcelo;2;0;6;1;6;;
I Kölner Open 2019 - Herren B;GPS-250;MO;19/05/2019;;;KO2;Gold;2;Bott;Frederick;Gutiérrez Soria;Ignacio;Goth;Tobias;Hinojal;Facundo;2;6;2;6;1;;
I Kölner Open 2019 - Herren B;GPS-250;MO;19/05/2019;;;KO2;Gold;2;Thavisin;Ben;Schaafstall;Benjamin;Drerup;Matthias;Hennet;Marcelo;2;6;2;6;0;;
I Kölner Open 2019 - Herren B;GPS-250;MO;19/05/2019;;;KO1;Gold;2;Bott;Frederick;Gutiérrez Soria;Ignacio;Thavisin;Ben;Schaafstall;Benjamin;2;6;1;3;6;1;0
I Kölner Open 2019 - Herren Ü40;GPS-500;M40;19/05/2019;;;KO4;Gold;2;Heckmann;Heinz-Dieter;Dresbach;Ralf;Bierschel;Ingo;Holzmüller;André;2;0;6;1;6;;
I Kölner Open 2019 - Herren Ü40;GPS-500;M40;19/05/2019;;;KO4;Gold;2;Schaeffkes;Christian;Lux;Andrew;Lenz;Werner;Rayle;Hans Jürgen;2;6;0;6;0;;
I Kölner Open 2019 - Herren Ü40;GPS-500;M40;19/05/2019;;;KO4;Gold;2;Hernández;Francisco;Neukirch;Lutz;Gehrke;Holger;Knütel;Olaf;2;0;6;0;6;;
I Kölner Open 2019 - Herren Ü40;GPS-500;M40;19/05/2019;;;KO4;Gold;2;Skorczewski;Michael;Werner;Michael;Leydecker;Daniel;Schmidt;Oliver;2;0;6;0;6;;
I Kölner Open 2019 - Herren Ü40;GPS-500;M40;19/05/2019;;;KO2;Gold;2;Bierschel;Ingo;Holzmüller;André;Schaeffkes;Christian;Lux;Andrew;2;6;7;3;6;;
I Kölner Open 2019 - Herren Ü40;GPS-500;M40;19/05/2019;;;KO2;Gold;2;Gehrke;Holger;Knütel;Olaf;Leydecker;Daniel;Schmidt;Oliver;2;6;0;6;2;;
