Switzerland;SUIPA Competition;MO;Muhamed;Fetov;FetovMuhamed;03.09.2018;299;50;
Switzerland;SUIPA Competition;MO;Muhamed;Fetov;FetovMuhamed;22.04.2019;149;;-150
Switzerland;SUIPA Competition;MO;Muhamed;Fetov;FetovMuhamed;19.08.2019;50;;-99
Switzerland;SUIPA Competition;MO;Muhamed;Fetov;FetovMuhamed;02.09.2019;0;;-50
Switzerland;SUIPA Competition;MO;Eric;Finocchio;FinocchioEric;11.03.2019;100;100;
Switzerland;SUIPA Competition;MO;Eric;Finocchio;FinocchioEric;08.04.2019;150;50;
Switzerland;SUIPA Competition;MO;Eric;Finocchio;FinocchioEric;17.06.2019;249;99;
Switzerland;SUIPA Competition;MO;Yves;Fischer;FischerYves;23.04.2018;250;250;
Switzerland;SUIPA Competition;MO;Yves;Fischer;FischerYves;10.09.2018;349;99;
Switzerland;SUIPA Competition;MO;Yves;Fischer;FischerYves;22.04.2019;99;;-250
Switzerland;SUIPA Competition;MO;Yves;Fischer;FischerYves;09.09.2019;0;;-99
Switzerland;SUIPA Competition;MO;Dan;Forster;ForsterDan;16.09.2018;70;;-99
Switzerland;SUIPA Competition;MO;Dan;Forster;ForsterDan;17.09.2018;99;99;
Switzerland;SUIPA Competition;MO;Dan;Forster;ForsterDan;14.10.2018;60;;-10
Switzerland;SUIPA Competition;MO;Dan;Forster;ForsterDan;15.10.2018;109;10;
Switzerland;SUIPA Competition;MO;Dan;Forster;ForsterDan;08.04.2019;169;60;
Switzerland;SUIPA Competition;MO;Dan;Forster;ForsterDan;28.10.2019;95;35;
Switzerland;SUIPA Competition;MO;Sélim;Forster;ForsterSélim;17.09.2018;99;99;
Switzerland;SUIPA Competition;MO;Sélim;Forster;ForsterSélim;15.10.2018;154;55;
Switzerland;SUIPA Competition;MO;Sélim;Forster;ForsterSélim;08.04.2019;254;100;
Switzerland;SUIPA Competition;MO;Sélim;Forster;ForsterSélim;24.06.2019;274;20;
Switzerland;SUIPA Competition;MO;Sélim;Forster;ForsterSélim;16.09.2019;175;;-99
Switzerland;SUIPA Competition;MO;Sélim;Forster;ForsterSélim;14.10.2019;120;;-55
Switzerland;SUIPA Competition;MO;Diego;Franzetti;FranzettiDiego;31.12.2018;0;0;
Switzerland;SUIPA Competition;MO;Carlos;Frasquier;FrasquierCarlos;28.05.2018;100;100;
Switzerland;SUIPA Competition;MO;Carlos;Frasquier;FrasquierCarlos;17.09.2018;135;35;
Switzerland;SUIPA Competition;MO;Carlos;Frasquier;FrasquierCarlos;18.03.2019;235;100;
Switzerland;SUIPA Competition;MO;Carlos;Frasquier;FrasquierCarlos;27.05.2019;135;100;
Switzerland;SUIPA Competition;MO;Carlos;Frasquier;FrasquierCarlos;16.09.2019;100;35;
Switzerland;SUIPA Competition;MO;Daniel;Frauenfelder;FrauenfelderDaniel;31.12.2018;0;0;
Switzerland;SUIPA Competition;MO;Basil;Frei;FreiBasil;31.12.2018;0;0;
Switzerland;SUIPA Competition;MO;Alexandre;Gachet;GachetAlexandre;31.12.2018;0;0;
Switzerland;SUIPA Competition;MO;Francisco;Gallego;GallegoFrancisco;03.02.2020;15;15;
Switzerland;SUIPA Competition;MO;Sergio;García;GarcíaSergio;31.12.2018;0;0;
Switzerland;SUIPA Competition;MO;Philipp Alex;Gehrig;GehrigPhilipp Alex;28.05.2018;35;35;
Switzerland;SUIPA Competition;MO;Philipp Alex;Gehrig;GehrigPhilipp Alex;15.10.2018;40;5;
Switzerland;SUIPA Competition;MO;Philipp Alex;Gehrig;GehrigPhilipp Alex;15.04.2019;55;15;
Switzerland;SUIPA Competition;MO;Philipp Alex;Gehrig;GehrigPhilipp Alex;27.05.2019;20;;-35
Switzerland;SUIPA Competition;MO;Philipp Alex;Gehrig;GehrigPhilipp Alex;14.10.2019;15;;-5
Switzerland;SUIPA Competition;MO;Clément;Genot;GenotClément;23.09.2019;35;35;
Switzerland;SUIPA Competition;MO;Xavier;Genot;GenotXavier;23.09.2019;35;35;
Switzerland;SUIPA Competition;MO;Laurent;Gentiileschi;GentiileschiLaurent;08.04.2019;10;10;
Switzerland;SUIPA Competition;MO;Laurent;Gentiileschi;GentiileschiLaurent;26.08.2019;60;50;
Switzerland;SUIPA Competition;MO;Laurent;Gentiileschi;GentiileschiLaurent;18.11.2019;110;50;
Switzerland;SUIPA Competition;MO;Mehdi;Gharbi;GharbiMehdi;31.12.2018;0;0;
Switzerland;SUIPA Competition;MO;Lorenzo;Gil;GilLorenzo;30.04.2018;100;100;
Switzerland;SUIPA Competition;MO;Lorenzo;Gil;GilLorenzo;17.09.2018;135;35;
Switzerland;SUIPA Competition;MO;Lorenzo;Gil;GilLorenzo;29.04.2019;35;;-100
Switzerland;SUIPA Competition;MO;Lorenzo;Gil;GilLorenzo;16.09.2019;0;;-35
Switzerland;SUIPA Competition;MO;Jorge;Gomes;GomesJorge;03.02.2020;10;10;
Switzerland;SUIPA Competition;MO;Darío;Gómez;GómezDarío;25.06.2018;150;150;
Switzerland;SUIPA Competition;MO;Darío;Gómez;GómezDarío;20.08.2018;185;35;
Switzerland;SUIPA Competition;MO;Darío;Gómez;GómezDarío;10.09.2018;235;50;
Switzerland;SUIPA Competition;MO;Darío;Gómez;GómezDarío;17.09.2018;270;35;
Switzerland;SUIPA Competition;MO;Darío;Gómez;GómezDarío;10.12.2018;520;250;
Switzerland;SUIPA Competition;MO;Darío;Gómez;GómezDarío;18.03.2019;525;5;
Switzerland;SUIPA Competition;MO;Darío;Gómez;GómezDarío;22.04.2019;540;15;
Switzerland;SUIPA Competition;MO;Darío;Gómez;GómezDarío;24.06.2019;554;14;
Switzerland;SUIPA Competition;MO;Darío;Gómez;GómezDarío;24.06.2019;404;;-150
Switzerland;SUIPA Competition;MO;Darío;Gómez;GómezDarío;29.07.2019;429;25;
Switzerland;SUIPA Competition;MO;Darío;Gómez;GómezDarío;19.08.2019;394;;-35
Switzerland;SUIPA Competition;MO;Darío;Gómez;GómezDarío;09.09.2019;344;;-50
Switzerland;SUIPA Competition;MO;Darío;Gómez;GómezDarío;16.09.2019;359;15;
Switzerland;SUIPA Competition;MO;Darío;Gómez;GómezDarío;16.09.2019;324;;-35
Switzerland;SUIPA Competition;MO;Darío;Gómez;GómezDarío;23.09.2019;349;25;
Switzerland;SUIPA Competition;MO;Darío;Gómez;GómezDarío;09.12.2019;99;;-250
Switzerland;SUIPA Competition;MO;Darío;Gómez;GómezDarío;03.02.2020;114;15;
Switzerland;SUIPA Competition;MO;Darío;Gómez;GómezDarío;03.02.2020;124;10;
Switzerland;SUIPA Competition;MO;Loris;Gomez;GomezLoris;22.04.2019;10;10;
Switzerland;SUIPA Competition;MO;Loris;Gomez;GomezLoris;23.09.2019;35;25;
Switzerland;SUIPA Competition;MO;Loris;Gomez;GomezLoris;03.02.2020;39;4;
Switzerland;SUIPA Competition;MO;Loris;Gomez;GomezLoris;03.02.2020;49;10;
Switzerland;SUIPA Competition;MO;Tony;Gómez;GómezTony;26.03.2018;25;25;
Switzerland;SUIPA Competition;MO;Tony;Gómez;GómezTony;07.05.2018;50;25;
Switzerland;SUIPA Competition;MO;Tony;Gómez;GómezTony;17.09.2018;150;100;
Switzerland;SUIPA Competition;MO;Tony;Gómez;GómezTony;11.03.2019;249;99;
Switzerland;SUIPA Competition;MO;Tony;Gómez;GómezTony;25.03.2019;224;;-25
Switzerland;SUIPA Competition;MO;Tony;Gómez;GómezTony;08.04.2019;284;60;
Switzerland;SUIPA Competition;MO;Tony;Gómez;GómezTony;06.05.2019;259;;-25
Switzerland;SUIPA Competition;MO;Tony;Gómez;GómezTony;02.09.2019;309;50;
Switzerland;SUIPA Competition;MO;Tony;Gómez;GómezTony;16.09.2019;209;;-100
Switzerland;SUIPA Competition;MO;Tony;Gómez;GómezTony;23.09.2019;259;50;
Switzerland;SUIPA Competition;MO;Tony;Gómez;GómezTony;07.10.2019;294;35;
Switzerland;SUIPA Competition;MO;Tony;Gómez;GómezTony;18.11.2019;394;100;
Switzerland;SUIPA Competition;MO;Marco;Gonçalves;GonçalvesMarco;23.04.2018;35;35;
Switzerland;SUIPA Competition;MO;Marco;Gonçalves;GonçalvesMarco;28.05.2018;70;35;
Switzerland;SUIPA Competition;MO;Marco;Gonçalves;GonçalvesMarco;17.09.2018;95;25;
Switzerland;SUIPA Competition;MO;Marco;Gonçalves;GonçalvesMarco;10.12.2018;130;35;
Switzerland;SUIPA Competition;MO;Marco;Gonçalves;GonçalvesMarco;18.03.2019;165;35;
Switzerland;SUIPA Competition;MO;Marco;Gonçalves;GonçalvesMarco;15.04.2019;180;15;
Switzerland;SUIPA Competition;MO;Marco;Gonçalves;GonçalvesMarco;22.04.2019;215;35;
Switzerland;SUIPA Competition;MO;Marco;Gonçalves;GonçalvesMarco;22.04.2019;180;;-35
Switzerland;SUIPA Competition;MO;Marco;Gonçalves;GonçalvesMarco;27.05.2019;145;;-35
Switzerland;SUIPA Competition;MO;Marco;Gonçalves;GonçalvesMarco;26.08.2019;179;34;
Switzerland;SUIPA Competition;MO;Marco;Gonçalves;GonçalvesMarco;16.09.2019;214;35;
Switzerland;SUIPA Competition;MO;Marco;Gonçalves;GonçalvesMarco;16.09.2019;189;;-25
Switzerland;SUIPA Competition;MO;Marco;Gonçalves;GonçalvesMarco;07.10.2019;204;15;
Switzerland;SUIPA Competition;MO;Marco;Gonçalves;GonçalvesMarco;09.12.2019;169;;-35
Switzerland;SUIPA Competition;MO;Marco;Gonçalves;GonçalvesMarco;03.02.2020;175;6;
Switzerland;SUIPA Competition;MO;Marco;Gonçalves;GonçalvesMarco;03.02.2020;215;40;
Switzerland;SUIPA Competition;MO;Jorge;González Gadea;González GadeaJorge;11.03.2019;260;250;
Switzerland;SUIPA Competition;MO;Jorge;González Gadea;González GadeaJorge;08.04.2019;400;150;
Switzerland;SUIPA Competition;MO;Jorge;González Gadea;González GadeaJorge;23.09.2019;500;100;
Switzerland;SUIPA Competition;MO;Jon;González Millares;González MillaresJon;31.12.2018;0;0;
Switzerland;SUIPA Competition;MO;Claudio;González;GonzálezClaudio;23.04.2018;150;150;
Switzerland;SUIPA Competition;MO;Claudio;González;GonzálezClaudio;30.04.2018;300;150;
Switzerland;SUIPA Competition;MO;Claudio;González;GonzálezClaudio;30.04.2018;400;100;
Switzerland;SUIPA Competition;MO;Claudio;González;GonzálezClaudio;28.05.2018;550;150;
Switzerland;SUIPA Competition;MO;Claudio;González;GonzálezClaudio;20.08.2018;650;100;
Switzerland;SUIPA Competition;MO;Claudio;González;GonzálezClaudio;10.09.2018;900;250;
Switzerland;SUIPA Competition;MO;Claudio;González;GonzálezClaudio;17.09.2018;1000;100;
Switzerland;SUIPA Competition;MO;Claudio;González;GonzálezClaudio;10.12.2018;1150;150;
Switzerland;SUIPA Competition;MO;Claudio;González;GonzálezClaudio;18.03.2019;1250;100;
Switzerland;SUIPA Competition;MO;Claudio;González;GonzálezClaudio;22.04.2019;1350;100;
Switzerland;SUIPA Competition;MO;Claudio;González;GonzálezClaudio;22.04.2019;1200;;-150
Switzerland;SUIPA Competition;MO;Claudio;González;GonzálezClaudio;29.04.2019;1050;;-150
Switzerland;SUIPA Competition;MO;Claudio;González;GonzálezClaudio;29.04.2019;950;;-100
Switzerland;SUIPA Competition;MO;Claudio;González;GonzálezClaudio;27.05.2019;800;;-150
Switzerland;SUIPA Competition;MO;Claudio;González;GonzálezClaudio;17.06.2019;835;35;
Switzerland;SUIPA Competition;MO;Claudio;González;GonzálezClaudio;01.07.2019;935;100;
Switzerland;SUIPA Competition;MO;Claudio;González;GonzálezClaudio;29.07.2019;1035;100;
Switzerland;SUIPA Competition;MO;Claudio;González;GonzálezClaudio;19.08.2019;935;;-100
Switzerland;SUIPA Competition;MO;Claudio;González;GonzálezClaudio;26.08.2019;960;25;
Switzerland;SUIPA Competition;MO;Claudio;González;GonzálezClaudio;09.09.2019;995;35;
Switzerland;SUIPA Competition;MO;Claudio;González;GonzálezClaudio;09.09.2019;745;;-250
Switzerland;SUIPA Competition;MO;Claudio;González;GonzálezClaudio;16.09.2019;795;50;
Switzerland;SUIPA Competition;MO;Claudio;González;GonzálezClaudio;16.09.2019;845;50;
Switzerland;SUIPA Competition;MO;Claudio;González;GonzálezClaudio;16.09.2019;745;;-100
Switzerland;SUIPA Competition;MO;Claudio;González;GonzálezClaudio;07.10.2019;780;35;
Switzerland;SUIPA Competition;MO;Claudio;González;GonzálezClaudio;09.12.2019;630;;-150
Switzerland;SUIPA Competition;MO;Claudio;González;GonzálezClaudio;03.02.2020;670;40;
Switzerland;SUIPA Competition;MO;Daniel;González;GonzálezDaniel;31.12.2018;0;0;
Switzerland;SUIPA Competition;MO;Miguel;González;GonzálezMiguel;31.12.2018;0;0;
Switzerland;SUIPA Competition;MO;Arnaud;Goutorbe;GoutorbeArnaud;31.12.2018;0;0;
Switzerland;SUIPA Competition;MO;Ronny;Graf;GrafRonny;23.04.2018;25;25;
Switzerland;SUIPA Competition;MO;Ronny;Graf;GrafRonny;15.04.2019;85;60;
Switzerland;SUIPA Competition;MO;Ronny;Graf;GrafRonny;22.04.2019;60;;-25
Switzerland;SUIPA Competition;MO;Ronny;Graf;GrafRonny;07.10.2019;85;25;
Switzerland;SUIPA Competition;MO;Johan;Gressot;GressotJohan;02.09.2019;15;15;
Switzerland;SUIPA Competition;MO;Johan;Gressot;GressotJohan;09.09.2019;49;34;
Switzerland;SUIPA Competition;MO;Johan;Gressot;GressotJohan;28.10.2019;64;15;
Switzerland;SUIPA Competition;MO;Andy;Grossmann;GrossmannAndy;30.04.2018;250;250;
Switzerland;SUIPA Competition;MO;Andy;Grossmann;GrossmannAndy;29.04.2019;0;;-250
Switzerland;SUIPA Competition;MO;Pablo;Guerrero Seoane;Guerrero SeoanePablo;03.09.2018;35;35;
Switzerland;SUIPA Competition;MO;Pablo;Guerrero Seoane;Guerrero SeoanePablo;10.12.2018;85;50;
Switzerland;SUIPA Competition;MO;Pablo;Guerrero Seoane;Guerrero SeoanePablo;02.09.2019;185;100;
Switzerland;SUIPA Competition;MO;Pablo;Guerrero Seoane;Guerrero SeoanePablo;02.09.2019;150;;-35
Switzerland;SUIPA Competition;MO;Pablo;Guerrero Seoane;Guerrero SeoanePablo;07.10.2019;250;100;
Switzerland;SUIPA Competition;MO;Pablo;Guerrero Seoane;Guerrero SeoanePablo;09.12.2019;200;;-50
Switzerland;SUIPA Competition;MO;Henry;Guillaume;GuillaumeHenry;31.12.2018;0;0;
Switzerland;SUIPA Competition;MO;Till;Gygax;GygaxTill;26.03.2018;150;150;
Switzerland;SUIPA Competition;MO;Till;Gygax;GygaxTill;23.04.2018;300;150;
Switzerland;SUIPA Competition;MO;Till;Gygax;GygaxTill;30.04.2018;450;150;
Switzerland;SUIPA Competition;MO;Till;Gygax;GygaxTill;07.05.2018;700;250;
Switzerland;SUIPA Competition;MO;Till;Gygax;GygaxTill;28.05.2018;850;150;
Switzerland;SUIPA Competition;MO;Till;Gygax;GygaxTill;20.08.2018;900;50;
Switzerland;SUIPA Competition;MO;Till;Gygax;GygaxTill;03.09.2018;1000;100;
Switzerland;SUIPA Competition;MO;Till;Gygax;GygaxTill;17.09.2018;1150;150;
Switzerland;SUIPA Competition;MO;Till;Gygax;GygaxTill;15.10.2018;1260;110;
Switzerland;SUIPA Competition;MO;Till;Gygax;GygaxTill;10.12.2018;1360;100;
Switzerland;SUIPA Competition;MO;Till;Gygax;GygaxTill;18.03.2019;1610;250;
Switzerland;SUIPA Competition;MO;Till;Gygax;GygaxTill;25.03.2019;1460;;-150
Switzerland;SUIPA Competition;MO;Till;Gygax;GygaxTill;08.04.2019;1610;150;
Switzerland;SUIPA Competition;MO;Till;Gygax;GygaxTill;22.04.2019;1460;;-150
Switzerland;SUIPA Competition;MO;Till;Gygax;GygaxTill;29.04.2019;1559;99;
Switzerland;SUIPA Competition;MO;Till;Gygax;GygaxTill;29.04.2019;1409;;-150
Switzerland;SUIPA Competition;MO;Till;Gygax;GygaxTill;06.05.2019;1159;;-250
Switzerland;SUIPA Competition;MO;Till;Gygax;GygaxTill;27.05.2019;1009;;-150
Switzerland;SUIPA Competition;MO;Till;Gygax;GygaxTill;24.06.2019;1159;150;
Switzerland;SUIPA Competition;MO;Till;Gygax;GygaxTill;01.07.2019;1259;100;
Switzerland;SUIPA Competition;MO;Till;Gygax;GygaxTill;19.08.2019;1209;;-50
Switzerland;SUIPA Competition;MO;Till;Gygax;GygaxTill;02.09.2019;1109;;-100
Switzerland;SUIPA Competition;MO;Till;Gygax;GygaxTill;16.09.2019;1209;100;
Switzerland;SUIPA Competition;MO;Till;Gygax;GygaxTill;16.09.2019;1059;;-150
Switzerland;SUIPA Competition;MO;Till;Gygax;GygaxTill;14.10.2019;949;;-110
Switzerland;SUIPA Competition;MO;Till;Gygax;GygaxTill;28.10.2019;1099;150;
Switzerland;SUIPA Competition;MO;Till;Gygax;GygaxTill;09.12.2019;999;;-100
Switzerland;SUIPA Competition;MO;Till;Gygax;GygaxTill;09.12.2019;1199;200;
Switzerland;SUIPA Competition;MO;Simon;Habersaat;HabersaatSimon;24.06.2019;15;15;
Switzerland;SUIPA Competition;MO;Bernd;Harden;HardenBernd;29.04.2019;25;25;
Switzerland;SUIPA Competition;MO;Craig;Hasler;HaslerCraig;31.12.2018;0;0;
Switzerland;SUIPA Competition;MO;Daniel;Heimlicher;HeimlicherDaniel;23.04.2018;100;100;
Switzerland;SUIPA Competition;MO;Daniel;Heimlicher;HeimlicherDaniel;28.05.2018;200;100;
Switzerland;SUIPA Competition;MO;Daniel;Heimlicher;HeimlicherDaniel;03.09.2018;235;35;
Switzerland;SUIPA Competition;MO;Daniel;Heimlicher;HeimlicherDaniel;22.04.2019;135;;-100
Switzerland;SUIPA Competition;MO;Daniel;Heimlicher;HeimlicherDaniel;27.05.2019;35;;-100
Switzerland;SUIPA Competition;MO;Daniel;Heimlicher;HeimlicherDaniel;02.09.2019;0;;-35
Switzerland;SUIPA Competition;MO;Daniel;Hernández;HernándezDaniel;26.03.2018;100;100;
Switzerland;SUIPA Competition;MO;Daniel;Hernández;HernándezDaniel;07.05.2018;200;100;
Switzerland;SUIPA Competition;MO;Daniel;Hernández;HernándezDaniel;17.09.2018;550;350;
Switzerland;SUIPA Competition;MO;Daniel;Hernández;HernándezDaniel;11.03.2019;649;99;
Switzerland;SUIPA Competition;MO;Daniel;Hernández;HernándezDaniel;26.03.2019;549;;-100
Switzerland;SUIPA Competition;MO;Daniel;Hernández;HernándezDaniel;08.04.2019;559;10;
Switzerland;SUIPA Competition;MO;Daniel;Hernández;HernándezDaniel;06.05.2019;459;;-100
Switzerland;SUIPA Competition;MO;Daniel;Hernández;HernándezDaniel;17.06.2019;559;100;
Switzerland;SUIPA Competition;MO;Daniel;Hernández;HernándezDaniel;29.07.2019;594;35;
Switzerland;SUIPA Competition;MO;Daniel;Hernández;HernándezDaniel;17.09.2019;244;;-350
Switzerland;SUIPA Competition;MO;Luis Fernando;Herraiz Ongay;Herraiz OngayLuis Fernando;23.04.2018;35;35;
Switzerland;SUIPA Competition;MO;Luis Fernando;Herraiz Ongay;Herraiz OngayLuis Fernando;22.04.2019;0;;-35
Switzerland;SUIPA Competition;MO;Jorge;Herzog;HerzogJorge;17.09.2018;35;35;
Switzerland;SUIPA Competition;MO;Jorge;Herzog;HerzogJorge;10.12.2018;285;250;
Switzerland;SUIPA Competition;MO;Jorge;Herzog;HerzogJorge;24.06.2019;299;14;
Switzerland;SUIPA Competition;MO;Jorge;Herzog;HerzogJorge;16.09.2019;314;15;
Switzerland;SUIPA Competition;MO;Jorge;Herzog;HerzogJorge;16.09.2019;279;;-35
Switzerland;SUIPA Competition;MO;Jorge;Herzog;HerzogJorge;09.12.2019;29;;-250
Switzerland;SUIPA Competition;MO;Dominic;Hinny;HinnyDominic;31.12.2018;0;0;
Switzerland;SUIPA Competition;MO;Johann;Hochuli;HochuliJohann;31.12.2018;0;0;
Switzerland;SUIPA Competition;MO;Kevin;Hofmann;HofmannKevin;03.02.2020;25;25;
Switzerland;SUIPA Competition;MO;Kevin;Hofmann;HofmannKevin;03.02.2020;40;15;
Switzerland;SUIPA Competition;MO;Gilles;Hofstetter;HofstetterGilles;31.12.2018;0;0;
Switzerland;SUIPA Competition;MO;Serge;Holdener;HoldenerSerge;11.03.2019;100;100;
Switzerland;SUIPA Competition;MO;Serge;Holdener;HoldenerSerge;08.04.2019;205;105;
Switzerland;SUIPA Competition;MO;Serge;Holdener;HoldenerSerge;17.06.2019;304;99;
Switzerland;SUIPA Competition;MO;Serge;Holdener;HoldenerSerge;23.09.2019;354;50;
Switzerland;SUIPA Competition;MO;Rodrigo;Ibanez;IbanezRodrigo;18.03.2019;25;25;
Switzerland;SUIPA Competition;MO;Ángel David;Inglés Meroño;Inglés MeroñoÁngel David;26.03.2018;100;100;
Switzerland;SUIPA Competition;MO;Ángel David;Inglés Meroño;Inglés MeroñoÁngel David;07.05.2018;200;100;
Switzerland;SUIPA Competition;MO;Ángel David;Inglés Meroño;Inglés MeroñoÁngel David;26.11.2018;650;450;
Switzerland;SUIPA Competition;MO;Ángel David;Inglés Meroño;Inglés MeroñoÁngel David;25.03.2019;550;;-100
Switzerland;SUIPA Competition;MO;Ángel David;Inglés Meroño;Inglés MeroñoÁngel David;08.04.2019;650;100;
Switzerland;SUIPA Competition;MO;Ángel David;Inglés Meroño;Inglés MeroñoÁngel David;06.05.2019;550;;-100
Switzerland;SUIPA Competition;MO;Ángel David;Inglés Meroño;Inglés MeroñoÁngel David;23.09.2019;650;100;
Switzerland;SUIPA Competition;MO;Ángel David;Inglés Meroño;Inglés MeroñoÁngel David;25.11.2019;200;;-450
Switzerland;SUIPA Competition;MO;Rico;Jacober;JacoberRico;20.08.2018;99;99;
Switzerland;SUIPA Competition;MO;Rico;Jacober;JacoberRico;03.09.2018;149;50;
Switzerland;SUIPA Competition;MO;Rico;Jacober;JacoberRico;15.10.2018;274;125;
Switzerland;SUIPA Competition;MO;Rico;Jacober;JacoberRico;19.08.2019;175;;-99
Switzerland;SUIPA Competition;MO;Rico;Jacober;JacoberRico;02.09.2019;125;;-50
Switzerland;SUIPA Competition;MO;Rico;Jacober;JacoberRico;14.10.2019;0;;-125
Switzerland;SUIPA Competition;MO;Tom;Jacopin;JacopinTom;02.09.2019;35;35;
Switzerland;SUIPA Competition;MO;Tom;Jacopin;JacopinTom;23.09.2019;134;99;
Switzerland;SUIPA Competition;MO;Tom;Jacopin;JacopinTom;07.10.2019;234;100;
Switzerland;SUIPA Competition;MO;Tom;Jacopin;JacopinTom;28.10.2019;333;99;
Switzerland;SUIPA Competition;MO;André;Jaunin;JauninAndré;10.09.2018;50;50;
Switzerland;SUIPA Competition;MO;André;Jaunin;JauninAndré;09.09.2019;0;;-50
Switzerland;SUIPA Competition;MO;Enrique;Jiménez;JiménezEnrique;26.03.2018;25;25;
Switzerland;SUIPA Competition;MO;Enrique;Jiménez;JiménezEnrique;26.03.2018;75;50;
Switzerland;SUIPA Competition;MO;Enrique;Jiménez;JiménezEnrique;07.05.2018;110;35;
Switzerland;SUIPA Competition;MO;Enrique;Jiménez;JiménezEnrique;07.05.2018;210;100;
Switzerland;SUIPA Competition;MO;Enrique;Jiménez;JiménezEnrique;11.03.2019;360;150;
Switzerland;SUIPA Competition;MO;Enrique;Jiménez;JiménezEnrique;25.03.2019;335;;-25
Switzerland;SUIPA Competition;MO;Enrique;Jiménez;JiménezEnrique;25.03.2019;285;;-50
Switzerland;SUIPA Competition;MO;Enrique;Jiménez;JiménezEnrique;08.04.2019;345;60;
Switzerland;SUIPA Competition;MO;Enrique;Jiménez;JiménezEnrique;06.05.2019;310;;-35
Switzerland;SUIPA Competition;MO;Enrique;Jiménez;JiménezEnrique;06.05.2019;210;;-100
Switzerland;SUIPA Competition;MO;Enrique;Jiménez;JiménezEnrique;17.06.2019;245;35;
Switzerland;SUIPA Competition;MO;Enrique;Jiménez;JiménezEnrique;07.10.2019;280;35;
Switzerland;SUIPA Competition;MO;Kilian;Jordan;JordanKilian;17.06.2019;100;100;
Switzerland;SUIPA Competition;MO;Kilian;Jordan;JordanKilian;18.11.2019;250;150;
Switzerland;SUIPA Competition;MO;David;Kälin;KälinDavid;23.04.2018;150;150;
Switzerland;SUIPA Competition;MO;David;Kälin;KälinDavid;22.04.2019;0;;-150
Switzerland;SUIPA Competition;MO;Simon;Kälin;KälinSimon;10.09.2018;250;250;
Switzerland;SUIPA Competition;MO;Simon;Kälin;KälinSimon;22.04.2019;265;15;
Switzerland;SUIPA Competition;MO;Simon;Kälin;KälinSimon;09.09.2019;15;;-250
Switzerland;SUIPA Competition;MO;Simon;Kälin;KälinSimon;16.09.2019;20;5;
Switzerland;SUIPA Competition;MO;Adrian;Kalt;KaltAdrian;31.12.2018;0;0;
Switzerland;SUIPA Competition;MO;Samuel;Kämpf;KämpfSamuel;25.06.2018;99;99;
Switzerland;SUIPA Competition;MO;Samuel;Kämpf;KämpfSamuel;10.12.2018;249;150;
Switzerland;SUIPA Competition;MO;Samuel;Kämpf;KämpfSamuel;18.03.2019;259;10;
Switzerland;SUIPA Competition;MO;Samuel;Kämpf;KämpfSamuel;22.04.2019;274;15;
Switzerland;SUIPA Competition;MO;Samuel;Kämpf;KämpfSamuel;24.06.2019;175;;-99
Switzerland;SUIPA Competition;MO;Samuel;Kämpf;KämpfSamuel;09.12.2019;25;;-150
Switzerland;SUIPA Competition;MO;Kenzo;Kauffmann;KauffmannKenzo;26.03.2018;100;100;
Switzerland;SUIPA Competition;MO;Kenzo;Kauffmann;KauffmannKenzo;23.04.2018;200;100;
Switzerland;SUIPA Competition;MO;Kenzo;Kauffmann;KauffmannKenzo;30.04.2018;350;150;
Switzerland;SUIPA Competition;MO;Kenzo;Kauffmann;KauffmannKenzo;30.04.2018;400;50;
Switzerland;SUIPA Competition;MO;Kenzo;Kauffmann;KauffmannKenzo;17.09.2018;435;35;
Switzerland;SUIPA Competition;MO;Kenzo;Kauffmann;KauffmannKenzo;15.10.2018;490;55;
Switzerland;SUIPA Competition;MO;Kenzo;Kauffmann;KauffmannKenzo;25.03.2019;390;;-100
Switzerland;SUIPA Competition;MO;Kenzo;Kauffmann;KauffmannKenzo;08.04.2019;495;105;
Switzerland;SUIPA Competition;MO;Kenzo;Kauffmann;KauffmannKenzo;22.04.2019;395;;-100
Switzerland;SUIPA Competition;MO;Kenzo;Kauffmann;KauffmannKenzo;29.04.2019;445;50;
Switzerland;SUIPA Competition;MO;Kenzo;Kauffmann;KauffmannKenzo;29.04.2019;295;;-150
Switzerland;SUIPA Competition;MO;Kenzo;Kauffmann;KauffmannKenzo;29.04.2019;245;;-50
Switzerland;SUIPA Competition;MO;Kenzo;Kauffmann;KauffmannKenzo;16.09.2019;210;;-35
Switzerland;SUIPA Competition;MO;Kenzo;Kauffmann;KauffmannKenzo;14.10.2019;155;;-55
Switzerland;SUIPA Competition;MO;Kenzo;Kauffmann;KauffmannKenzo;28.10.2019;205;50;
Switzerland;SUIPA Competition;MO;Kenzo;Kauffmann;KauffmannKenzo;28.10.2019;240;35;
Switzerland;SUIPA Competition;MO;Christian;Kaufmann;KaufmannChristian;28.05.2018;100;100;
Switzerland;SUIPA Competition;MO;Christian;Kaufmann;KaufmannChristian;03.09.2018;150;50;
Switzerland;SUIPA Competition;MO;Christian;Kaufmann;KaufmannChristian;10.12.2018;250;100;
Switzerland;SUIPA Competition;MO;Christian;Kaufmann;KaufmannChristian;15.04.2019;265;15;
Switzerland;SUIPA Competition;MO;Christian;Kaufmann;KaufmannChristian;27.05.2019;100;;-100
Switzerland;SUIPA Competition;MO;Christian;Kaufmann;KaufmannChristian;02.09.2019;200;35;
