International;World Padel Tour;WO;Elisabet;Amatriaín Armas;Amatriaín Armas_Elisabet;43766;4970;;-180
International;World Padel Tour;WO;Elisabet;Amatriaín Armas;Amatriaín Armas_Elisabet;43772;5150;180;
International;World Padel Tour;WO;Elisabet;Amatriaín Armas;Amatriaín Armas_Elisabet;43786;5750;600;
International;World Padel Tour;WO;Elisabet;Amatriaín Armas;Amatriaín Armas_Elisabet;43794;5570;;-180
International;World Padel Tour;WO;Elisabet;Amatriaín Armas;Amatriaín Armas_Elisabet;43815;5100;;-470
International;World Padel Tour;WO;Elisabet;Amatriaín Armas;Amatriaín Armas_Elisabet;43821;5335;235;
International;World Padel Tour;WO;Elisabet;Amatriaín Armas;Amatriaín Armas_Elisabet;43898;5645;310;
International;World Padel Tour;WO;Cintia;Anabella Fuentes;Anabella Fuentes_Cintia;43324;5;5;
International;World Padel Tour;WO;Cintia;Anabella Fuentes;Anabella Fuentes_Cintia;43338;10;5;
International;World Padel Tour;WO;Cintia;Anabella Fuentes;Anabella Fuentes_Cintia;43689;5;;-5
International;World Padel Tour;WO;Cintia;Anabella Fuentes;Anabella Fuentes_Cintia;43703;0;;-5
International;World Padel Tour;WO;Antonette;Anderson;Anderson_Antonette;43646;40;40;
International;World Padel Tour;WO;Teresa;Anillo Ramírez;Anillo Ramírez_Teresa;43184;;35;
International;World Padel Tour;WO;Teresa;Anillo Ramírez;Anillo Ramírez_Teresa;43198;;10;
International;World Padel Tour;WO;Teresa;Anillo Ramírez;Anillo Ramírez_Teresa;43226;;20;
International;World Padel Tour;WO;Teresa;Anillo Ramírez;Anillo Ramírez_Teresa;43247;;10;
International;World Padel Tour;WO;Teresa;Anillo Ramírez;Anillo Ramírez_Teresa;43275;;10;
International;World Padel Tour;WO;Teresa;Anillo Ramírez;Anillo Ramírez_Teresa;43289;;13;
International;World Padel Tour;WO;Teresa;Anillo Ramírez;Anillo Ramírez_Teresa;43324;;25;
International;World Padel Tour;WO;Teresa;Anillo Ramírez;Anillo Ramírez_Teresa;43338;;10;
International;World Padel Tour;WO;Teresa;Anillo Ramírez;Anillo Ramírez_Teresa;43338;;125;
International;World Padel Tour;WO;Teresa;Anillo Ramírez;Anillo Ramírez_Teresa;43380;;25;
International;World Padel Tour;WO;Teresa;Anillo Ramírez;Anillo Ramírez_Teresa;43387;;8;
International;World Padel Tour;WO;Teresa;Anillo Ramírez;Anillo Ramírez_Teresa;43429;;15;
International;World Padel Tour;WO;Teresa;Anillo Ramírez;Anillo Ramírez_Teresa;43465;306;;
International;World Padel Tour;WO;Teresa;Anillo Ramírez;Anillo Ramírez_Teresa;43549;271;;-35
International;World Padel Tour;WO;Teresa;Anillo Ramírez;Anillo Ramírez_Teresa;43563;261;;-10
International;World Padel Tour;WO;Teresa;Anillo Ramírez;Anillo Ramírez_Teresa;43583;266;5;
International;World Padel Tour;WO;Teresa;Anillo Ramírez;Anillo Ramírez_Teresa;43591;246;;-20
International;World Padel Tour;WO;Teresa;Anillo Ramírez;Anillo Ramírez_Teresa;43597;256;10;
